Date;IV;Delta;Gamma;Theta;Vega;Strike
01/14/22;53.00;0.9997;0.0000;0.0000;0.0002;36.50
01/14/22;52.43;0.9996;0.0001;0.0000;0.0003;37.00
01/14/22;;;;;;38.00
01/14/22;51.22;-0.0005;0.0001;-0.0001;0.0007;38.50
01/14/22;50.57;-0.0006;0.0002;-0.0001;0.0009;39.00
01/14/22;49.59;-0.0010;0.0003;-0.0001;0.0014;40.00
01/14/22;48.53;-0.0016;0.0004;-0.0002;0.0021;41.00
01/14/22;48.12;-0.0020;0.0005;-0.0003;0.0026;41.50
01/14/22;47.68;-0.0025;0.0007;-0.0003;0.0032;42.00
01/14/22;47.22;-0.0031;0.0008;-0.0004;0.0038;42.50
01/14/22;46.84;0.9961;0.0010;-0.0005;0.0046;43.00
01/14/22;46.23;-0.0046;0.0011;-0.0006;0.0055;43.50
01/14/22;45.94;-0.0055;0.0014;-0.0007;0.0065;44.00
01/14/22;45.03;-0.0080;0.0019;-0.0009;0.0090;45.00
01/14/22;44.65;-0.0095;0.0022;-0.0011;0.0105;45.50
01/14/22;44.31;0.9886;0.0025;-0.0012;0.0121;46.00
01/14/22;43.87;0.9866;0.0029;-0.0014;0.0140;46.50
01/14/22;43.51;-0.0154;0.0033;-0.0016;0.0160;47.00
01/14/22;43.02;-0.0180;0.0038;-0.0019;0.0182;47.50
01/14/22;42.73;0.9790;0.0043;-0.0021;0.0206;48.00
01/14/22;42.30;-0.0240;0.0049;-0.0024;0.0233;48.50
01/14/22;42.04;-0.0276;0.0055;-0.0027;0.0261;49.00
01/14/22;41.64;0.9683;0.0061;-0.0030;0.0292;49.50
01/14/22;41.32;0.9639;0.0068;-0.0033;0.0325;50.00
01/14/22;40.92;-0.0407;0.0075;-0.0037;0.0360;50.50
01/14/22;40.66;-0.0459;0.0083;-0.0041;0.0397;51.00
01/14/22;40.24;-0.0517;0.0091;-0.0045;0.0436;51.50
01/14/22;39.91;-0.0579;0.0100;-0.0049;0.0477;52.00
01/14/22;39.55;-0.0646;0.0109;-0.0053;0.0519;52.50
01/14/22;39.27;-0.0718;0.0118;-0.0058;0.0564;53.00
01/14/22;38.96;-0.0795;0.0128;-0.0062;0.0609;53.50
01/14/22;38.61;-0.0878;0.0137;-0.0067;0.0656;54.00
01/14/22;38.33;-0.0966;0.0148;-0.0072;0.0705;54.50
01/14/22;37.93;0.8938;0.0158;-0.0078;0.0754;55.00
01/14/22;37.66;-0.1159;0.0168;-0.0082;0.0804;55.50
01/14/22;37.38;0.8734;0.0179;-0.0088;0.0854;56.00
01/14/22;37.05;0.8625;0.0189;-0.0093;0.0905;56.50
01/14/22;36.78;0.8509;0.0200;-0.0098;0.0955;57.00
01/14/22;36.46;0.8389;0.0211;-0.0103;0.1006;57.50
01/14/22;36.11;0.8263;0.0221;-0.0109;0.1056;58.00
01/14/22;35.81;0.8133;0.0231;-0.0114;0.1105;58.50
01/14/22;35.53;-0.2001;0.0241;-0.0118;0.1153;59.00
01/14/22;35.23;-0.2141;0.0251;-0.0123;0.1200;59.50
01/14/22;34.98;0.7714;0.0261;-0.0128;0.1246;60.00
01/14/22;34.67;0.7566;0.0270;-0.0133;0.1289;60.50
01/14/22;34.40;0.7414;0.0279;-0.0137;0.1331;61.00
01/14/22;34.16;0.7259;0.0287;-0.0141;0.1371;61.50
01/14/22;33.88;0.7100;0.0295;-0.0145;0.1409;62.00
01/14/22;33.55;0.6939;0.0302;-0.0149;0.1444;62.50
01/14/22;33.33;0.6775;0.0309;-0.0152;0.1477;63.00
01/14/22;33.06;0.6609;0.0315;-0.0155;0.1507;63.50
01/14/22;32.81;0.6441;0.0321;-0.0158;0.1534;64.00
01/14/22;32.52;0.6272;0.0326;-0.0161;0.1558;64.50
01/14/22;32.25;0.6102;0.0331;-0.0163;0.1579;65.00
01/14/22;32.06;0.5930;0.0334;-0.0165;0.1597;65.50
01/14/22;31.77;0.5759;0.0338;-0.0166;0.1613;66.00
01/14/22;31.56;0.5587;0.0340;-0.0167;0.1625;66.50
01/14/22;31.36;0.5415;0.0342;-0.0168;0.1633;67.00
01/14/22;31.12;0.5244;0.0343;-0.0169;0.1639;67.50
01/14/22;30.95;0.5073;0.0344;-0.0169;0.1642;68.00
01/14/22;30.74;0.4904;0.0344;-0.0169;0.1642;68.50
01/14/22;30.54;0.4736;0.0343;-0.0169;0.1639;69.00
01/14/22;30.35;0.4570;0.0342;-0.0168;0.1633;69.50
01/14/22;30.19;0.4406;0.0340;-0.0168;0.1624;70.00
01/14/22;30.03;0.4243;0.0338;-0.0166;0.1613;70.50
01/14/22;29.89;0.4084;0.0335;-0.0165;0.1599;71.00
01/14/22;29.71;0.3927;0.0331;-0.0163;0.1583;71.50
01/14/22;29.60;0.3772;0.0327;-0.0162;0.1564;72.00
01/14/22;29.45;0.3621;0.0323;-0.0159;0.1543;72.50
01/14/22;29.31;0.3473;0.0318;-0.0157;0.1521;73.00
01/14/22;29.19;0.3328;0.0313;-0.0155;0.1496;73.50
01/14/22;29.10;0.3186;0.0308;-0.0152;0.1470;74.00
01/14/22;29.03;-0.6950;0.0302;-0.0148;0.1442;74.50
01/14/22;28.90;0.2914;0.0296;-0.0146;0.1413;75.00
01/14/22;28.88;0.2783;0.0289;-0.0143;0.1382;75.50
01/14/22;28.74;0.2656;0.0283;-0.0140;0.1350;76.00
01/14/22;28.71;0.2533;0.0276;-0.0136;0.1318;76.50
01/14/22;28.63;0.2414;0.0269;-0.0133;0.1284;77.00
01/14/22;28.58;0.2299;0.0262;-0.0129;0.1250;77.50
01/14/22;28.58;0.2187;0.0254;-0.0126;0.1215;78.00
01/14/22;28.54;0.2080;0.0247;-0.0122;0.1180;78.50
01/14/22;28.45;0.1976;0.0240;-0.0119;0.1144;79.00
01/14/22;28.50;0.1876;0.0232;-0.0115;0.1108;79.50
01/14/22;28.51;0.1779;0.0225;-0.0111;0.1073;80.00
01/14/22;28.49;0.1687;0.0217;-0.0108;0.1037;80.50
01/14/22;28.53;0.1598;0.0210;-0.0104;0.1001;81.00
01/14/22;28.53;0.1513;0.0202;-0.0100;0.0966;81.50
01/14/22;28.49;0.1431;0.0195;-0.0097;0.0930;82.00
01/14/22;28.64;0.1353;0.0187;-0.0093;0.0896;82.50
01/14/22;28.65;0.1279;0.0180;-0.0090;0.0861;83.00
01/14/22;28.74;0.1207;0.0173;-0.0086;0.0827;83.50
01/14/22;28.80;0.1139;0.0166;-0.0083;0.0794;84.00
01/14/22;28.84;0.1074;0.0159;-0.0079;0.0761;84.50
01/14/22;28.97;0.1012;0.0153;-0.0076;0.0729;85.00
01/14/22;28.95;0.0954;0.0146;-0.0073;0.0698;85.50
01/14/22;29.03;0.0898;0.0140;-0.0070;0.0667;86.00
01/14/22;29.09;0.0844;0.0133;-0.0067;0.0638;86.50
01/14/22;29.28;0.0794;0.0127;-0.0064;0.0609;87.00
01/14/22;N/A;N/A;N/A;N/A;N/A;87.50
01/14/22;29.43;0.0700;0.0116;-0.0058;0.0553;88.00
01/14/22;29.56;0.0657;0.0110;-0.0055;0.0527;88.50
01/14/22;29.75;0.0578;0.0100;-0.0050;0.0476;89.50
01/14/22;30.00;0.0542;0.0095;-0.0048;0.0453;90.00
01/14/22;30.05;0.0507;0.0090;-0.0045;0.0430;90.50
01/14/22;30.27;0.0475;0.0085;-0.0043;0.0408;91.00
01/14/22;30.49;0.0444;0.0081;-0.0041;0.0386;91.50
01/14/22;30.48;0.0415;0.0077;-0.0039;0.0366;92.00
01/14/22;30.84;0.0363;0.0069;-0.0035;0.0328;93.00
01/14/22;31.01;0.0339;0.0065;-0.0033;0.0310;93.50
01/14/22;31.16;0.0316;0.0061;-0.0031;0.0293;94.00
01/14/22;31.29;0.0295;0.0058;-0.0030;0.0276;94.50
01/14/22;31.42;0.0275;0.0055;-0.0028;0.0261;95.00
01/14/22;31.53;0.0256;0.0051;-0.0026;0.0246;95.50
01/14/22;32.43;0.0193;0.0040;-0.0021;0.0193;97.50
01/14/22;32.48;0.0179;0.0038;-0.0020;0.0181;98.00
01/14/22;32.86;0.0155;0.0034;-0.0018;0.0160;99.00
02/16/22;;;;;;10.00
02/16/22;;;;;;15.00
02/16/22;;;;;;20.00
02/16/22;;;;;;22.00
02/16/22;;;;;;25.00
02/16/22;;;;;;28.50
02/16/22;;;;;;30.00
02/16/22;;;;;;31.00
02/16/22;;;;;;31.50
02/16/22;;;;;;32.00
02/16/22;;;;;;33.00
02/16/22;;;;;;34.00
02/16/22;;;;;;34.50
02/16/22;52.71;0.9996;0.0001;0.0000;0.0004;35.00
02/16/22;51.54;-0.0004;0.0001;-0.0001;0.0006;36.00
02/16/22;50.43;0.9991;0.0002;-0.0001;0.0010;37.00
02/16/22;49.86;-0.0008;0.0002;-0.0001;0.0013;37.50
02/16/22;49.48;-0.0011;0.0003;-0.0001;0.0016;38.00
02/16/22;48.64;-0.0017;0.0004;-0.0002;0.0025;39.00
02/16/22;47.61;0.9972;0.0006;-0.0003;0.0036;40.00
02/16/22;47.12;0.9967;0.0007;-0.0004;0.0043;40.50
02/16/22;46.84;0.9960;0.0009;-0.0004;0.0051;41.00
02/16/22;46.41;-0.0046;0.0011;-0.0005;0.0061;41.50
02/16/22;46.07;-0.0055;0.0012;-0.0006;0.0072;42.00
02/16/22;45.51;-0.0065;0.0014;-0.0007;0.0084;42.50
02/16/22;45.13;-0.0078;0.0017;-0.0008;0.0097;43.00
02/16/22;44.82;0.9906;0.0019;-0.0009;0.0113;43.50
02/16/22;44.38;0.9890;0.0022;-0.0011;0.0130;44.00
02/16/22;44.10;0.9872;0.0026;-0.0012;0.0148;44.50
02/16/22;43.62;0.9852;0.0029;-0.0014;0.0169;45.00
02/16/22;43.29;0.9829;0.0033;-0.0016;0.0192;45.50
02/16/22;42.92;0.9803;0.0037;-0.0018;0.0216;46.00
02/16/22;42.68;0.9774;0.0042;-0.0020;0.0243;46.50
02/16/22;42.26;0.9742;0.0047;-0.0022;0.0271;47.00
02/16/22;41.96;0.9707;0.0052;-0.0025;0.0302;47.50
02/16/22;41.58;-0.0329;0.0058;-0.0027;0.0335;48.00
02/16/22;41.27;0.9627;0.0064;-0.0030;0.0370;48.50
02/16/22;41.01;0.9581;0.0070;-0.0033;0.0407;49.00
02/16/22;40.60;0.9531;0.0077;-0.0036;0.0446;49.50
02/16/22;40.28;0.9476;0.0084;-0.0040;0.0486;50.00
02/16/22;39.93;0.9418;0.0092;-0.0043;0.0529;50.50
02/16/22;39.66;0.9355;0.0099;-0.0047;0.0573;51.00
02/16/22;39.37;0.9288;0.0107;-0.0051;0.0619;51.50
02/16/22;39.04;0.9216;0.0115;-0.0054;0.0666;52.00
02/16/22;38.68;0.9140;0.0124;-0.0058;0.0715;52.50
02/16/22;38.40;0.9059;0.0132;-0.0062;0.0764;53.00
02/16/22;38.05;-0.1025;0.0141;-0.0066;0.0815;53.50
02/16/22;37.80;-0.1115;0.0150;-0.0071;0.0866;54.00
02/16/22;37.51;-0.1210;0.0159;-0.0075;0.0918;54.50
02/16/22;37.21;0.8688;0.0168;-0.0079;0.0970;55.00
02/16/22;36.86;0.8584;0.0177;-0.0084;0.1022;55.50
02/16/22;36.57;0.8475;0.0186;-0.0088;0.1074;56.00
02/16/22;36.32;0.8362;0.0195;-0.0092;0.1126;56.50
02/16/22;36.03;0.8245;0.0204;-0.0096;0.1177;57.00
02/16/22;35.72;0.8123;0.0212;-0.0100;0.1227;57.50
02/16/22;35.45;0.7998;0.0221;-0.0104;0.1277;58.00
02/16/22;35.15;0.7869;0.0229;-0.0108;0.1325;58.50
02/16/22;34.88;0.7736;0.0237;-0.0112;0.1372;59.00
02/16/22;34.59;0.7600;0.0245;-0.0116;0.1417;59.50
02/16/22;34.32;0.7461;0.0253;-0.0119;0.1460;60.00
02/16/22;34.03;0.7318;0.0260;-0.0123;0.1502;60.50
02/16/22;33.76;0.7174;0.0267;-0.0126;0.1541;61.00
02/16/22;33.53;0.7026;0.0273;-0.0129;0.1579;61.50
02/16/22;33.26;0.6877;0.0279;-0.0132;0.1613;62.00
02/16/22;33.01;0.6725;0.0285;-0.0135;0.1646;62.50
02/16/22;32.80;0.6572;0.0290;-0.0137;0.1675;63.00
02/16/22;32.54;0.6418;0.0295;-0.0139;0.1703;63.50
02/16/22;32.25;0.6262;0.0299;-0.0141;0.1727;64.00
02/16/22;32.05;0.6106;0.0303;-0.0143;0.1748;64.50
02/16/22;31.80;0.5949;0.0306;-0.0145;0.1767;65.00
02/16/22;31.58;0.5791;0.0309;-0.0146;0.1783;65.50
02/16/22;31.32;0.5634;0.0311;-0.0147;0.1796;66.00
02/16/22;31.13;0.5477;0.0313;-0.0148;0.1806;66.50
02/16/22;30.91;0.5320;0.0314;-0.0149;0.1813;67.00
02/16/22;30.71;0.5164;0.0315;-0.0149;0.1817;67.50
02/16/22;30.52;0.5009;0.0315;-0.0149;0.1819;68.00
02/16/22;30.30;0.4855;0.0315;-0.0149;0.1818;68.50
02/16/22;30.14;0.4702;0.0314;-0.0149;0.1814;69.00
02/16/22;29.95;0.4551;0.0313;-0.0148;0.1807;69.50
02/16/22;29.78;0.4401;0.0311;-0.0148;0.1798;70.00
02/16/22;29.62;0.4254;0.0309;-0.0147;0.1787;70.50
02/16/22;29.43;0.4108;0.0307;-0.0146;0.1773;71.00
02/16/22;29.31;0.3965;0.0304;-0.0144;0.1757;71.50
02/16/22;29.15;0.3824;0.0301;-0.0143;0.1739;72.00
02/16/22;29.01;0.3685;0.0298;-0.0141;0.1719;72.50
02/16/22;28.89;0.3550;0.0294;-0.0139;0.1697;73.00
02/16/22;28.73;0.3416;0.0290;-0.0138;0.1674;73.50
02/16/22;28.65;0.3286;0.0285;-0.0135;0.1648;74.00
02/16/22;28.59;0.3159;0.0281;-0.0133;0.1622;74.50
02/16/22;28.50;0.3034;0.0276;-0.0131;0.1594;75.00
02/16/22;28.44;0.2913;0.0271;-0.0129;0.1564;75.50
02/16/22;28.34;0.2795;0.0265;-0.0126;0.1534;76.00
02/16/22;28.26;0.2680;0.0260;-0.0124;0.1502;76.50
02/16/22;28.22;0.2568;0.0254;-0.0121;0.1469;77.00
02/16/22;28.16;-0.7539;0.0249;-0.0117;0.1436;77.50
02/16/22;28.10;0.2353;0.0243;-0.0116;0.1402;78.00
02/16/22;28.10;0.2251;0.0237;-0.0113;0.1368;78.50
02/16/22;27.99;0.2152;0.0231;-0.0110;0.1333;79.00
02/16/22;27.99;0.2056;0.0225;-0.0107;0.1298;79.50
02/16/22;27.97;0.1963;0.0218;-0.0104;0.1262;80.00
02/16/22;27.91;0.1873;0.0212;-0.0101;0.1227;80.50
02/16/22;27.98;0.1787;0.0206;-0.0098;0.1191;81.00
02/16/22;27.95;0.1703;0.0200;-0.0095;0.1155;81.50
02/16/22;27.97;0.1623;0.0194;-0.0093;0.1120;82.00
02/16/22;27.96;0.1545;0.0188;-0.0090;0.1084;82.50
02/16/22;28.02;0.1471;0.0182;-0.0087;0.1049;83.00
02/16/22;28.05;0.1399;0.0176;-0.0084;0.1014;83.50
02/16/22;28.17;-0.8734;0.0164;-0.0076;0.0946;84.50
02/16/22;28.19;0.1201;0.0158;-0.0076;0.0913;85.00
02/16/22;28.34;0.1140;0.0152;-0.0073;0.0880;85.50
02/16/22;28.36;0.1082;0.0147;-0.0070;0.0847;86.00
02/16/22;28.46;0.1026;0.0141;-0.0068;0.0815;86.50
02/16/22;28.43;0.0973;0.0136;-0.0065;0.0784;87.00
02/16/22;28.50;0.0922;0.0130;-0.0063;0.0754;87.50
02/16/22;28.68;0.0873;0.0125;-0.0060;0.0724;88.00
02/16/22;28.71;0.0826;0.0120;-0.0058;0.0695;88.50
02/16/22;28.85;0.0782;0.0115;-0.0056;0.0666;89.00
02/16/22;28.84;0.0740;0.0111;-0.0053;0.0639;89.50
02/16/22;28.95;0.0700;0.0106;-0.0051;0.0612;90.00
02/16/22;29.05;0.0661;0.0101;-0.0049;0.0586;90.50
02/16/22;29.13;0.0625;0.0097;-0.0047;0.0561;91.00
02/16/22;29.36;0.0590;0.0093;-0.0045;0.0536;91.50
02/16/22;29.41;0.0557;0.0089;-0.0043;0.0512;92.00
02/16/22;29.61;0.0525;0.0085;-0.0041;0.0489;92.50
02/16/22;29.64;0.0496;0.0081;-0.0039;0.0467;93.00
02/16/22;30.00;0.0441;0.0074;-0.0036;0.0425;94.00
02/16/22;30.12;0.0391;0.0067;-0.0033;0.0386;95.00
02/16/22;30.27;0.0368;0.0064;-0.0031;0.0367;95.50
02/16/22;30.40;0.0346;0.0060;-0.0030;0.0349;96.00
02/16/22;30.64;0.0307;0.0055;-0.0027;0.0316;97.00
02/16/22;31.07;0.0271;0.0049;-0.0025;0.0285;98.00
02/16/22;31.23;0.0239;0.0044;-0.0022;0.0257;99.00
03/17/22;;;;;;20.00
03/17/22;;;;;;25.00
03/17/22;;;;;;30.00
03/17/22;;;;;;35.00
03/17/22;;;;;;38.00
03/17/22;;;;;;39.00
03/17/22;46.49;-0.0046;0.0010;-0.0005;0.0066;40.00
03/17/22;45.73;-0.0065;0.0014;-0.0006;0.0089;41.00
03/17/22;44.44;-0.0105;0.0021;-0.0009;0.0137;42.50
03/17/22;44.14;-0.0123;0.0024;-0.0011;0.0156;43.00
03/17/22;43.07;-0.0188;0.0034;-0.0015;0.0225;44.50
03/17/22;42.67;-0.0215;0.0038;-0.0017;0.0252;45.00
03/17/22;N/A;N/A;N/A;N/A;N/A;45.50
03/17/22;42.07;-0.0277;0.0047;-0.0021;0.0312;46.00
03/17/22;41.37;-0.0352;0.0058;-0.0026;0.0381;47.00
03/17/22;40.81;-0.0440;0.0069;-0.0031;0.0457;48.00
03/17/22;40.14;-0.0544;0.0082;-0.0037;0.0541;49.00
03/17/22;39.48;-0.0663;0.0096;-0.0043;0.0631;50.00
03/17/22;38.91;-0.0798;0.0110;-0.0050;0.0728;51.00
03/17/22;38.33;-0.0951;0.0126;-0.0057;0.0829;52.00
03/17/22;37.73;-0.1120;0.0142;-0.0064;0.0934;53.00
03/17/22;37.11;-0.1305;0.0158;-0.0071;0.1040;54.00
03/17/22;36.54;-0.1507;0.0174;-0.0079;0.1147;55.00
03/17/22;36.00;-0.1725;0.0190;-0.0086;0.1253;56.00
03/17/22;35.50;-0.1958;0.0205;-0.0093;0.1355;57.00
03/17/22;35.20;-0.2079;0.0213;-0.0097;0.1405;57.50
03/17/22;34.89;0.7794;0.0220;-0.0100;0.1453;58.00
03/17/22;34.41;-0.2462;0.0234;-0.0106;0.1546;59.00
03/17/22;33.83;0.7267;0.0247;-0.0113;0.1631;60.00
03/17/22;33.55;0.7129;0.0253;-0.0115;0.1670;60.50
03/17/22;33.30;-0.3009;0.0259;-0.0117;0.1707;61.00
03/17/22;32.78;0.6704;0.0269;-0.0123;0.1775;62.00
03/17/22;32.55;0.6559;0.0274;-0.0125;0.1804;62.50
03/17/22;32.30;0.6413;0.0278;-0.0127;0.1832;63.00
03/17/22;32.07;-0.3731;0.0281;-0.0128;0.1856;63.50
03/17/22;31.81;-0.3879;0.0285;-0.0129;0.1878;64.00
03/17/22;31.57;0.5971;0.0288;-0.0131;0.1898;64.50
03/17/22;31.30;0.5822;0.0290;-0.0132;0.1914;65.00
03/17/22;31.11;0.5674;0.0292;-0.0133;0.1928;65.50
03/17/22;30.88;0.5526;0.0294;-0.0134;0.1939;66.00
03/17/22;30.67;0.5378;0.0295;-0.0135;0.1947;66.50
03/17/22;30.48;0.5231;0.0296;-0.0135;0.1953;67.00
03/17/22;30.26;0.5085;0.0297;-0.0135;0.1956;67.50
03/17/22;30.11;0.4939;0.0297;-0.0135;0.1956;68.00
03/17/22;29.92;0.4795;0.0296;-0.0135;0.1954;68.50
03/17/22;29.70;0.4652;0.0295;-0.0135;0.1949;69.00
03/17/22;29.37;0.4371;0.0293;-0.0134;0.1932;70.00
03/17/22;29.21;0.4233;0.0291;-0.0133;0.1920;70.50
03/17/22;29.06;0.4097;0.0289;-0.0132;0.1906;71.00
03/17/22;28.94;0.3963;0.0287;-0.0131;0.1890;71.50
03/17/22;28.78;0.3831;0.0284;-0.0130;0.1872;72.00
03/17/22;28.69;0.3701;0.0281;-0.0128;0.1852;72.50
03/17/22;28.57;0.3573;0.0277;-0.0127;0.1830;73.00
03/17/22;28.42;0.3448;0.0274;-0.0125;0.1806;73.50
03/17/22;28.34;0.3326;0.0270;-0.0124;0.1781;74.00
03/17/22;28.24;0.3206;0.0266;-0.0122;0.1755;74.50
03/17/22;28.15;0.3089;0.0262;-0.0120;0.1727;75.00
03/17/22;28.01;0.2862;0.0253;-0.0116;0.1668;76.00
03/17/22;27.95;0.2753;0.0248;-0.0114;0.1637;76.50
03/17/22;27.86;0.2647;0.0243;-0.0111;0.1605;77.00
03/17/22;27.77;0.2442;0.0233;-0.0107;0.1539;78.00
03/17/22;27.70;0.2249;0.0223;-0.0102;0.1470;79.00
03/17/22;27.66;0.2067;0.0212;-0.0097;0.1400;80.00
03/17/22;27.68;0.1737;0.0191;-0.0088;0.1258;82.00
03/17/22;27.62;0.1661;0.0185;-0.0085;0.1222;82.50
03/17/22;27.70;0.1588;0.0180;-0.0083;0.1187;83.00
03/17/22;27.67;0.1517;0.0175;-0.0080;0.1152;83.50
03/17/22;27.75;-0.8549;0.0169;-0.0076;0.1117;84.00
03/17/22;27.81;0.1320;0.0159;-0.0073;0.1048;85.00
03/17/22;27.82;0.1200;0.0149;-0.0069;0.0981;86.00
03/17/22;27.95;0.1090;0.0139;-0.0064;0.0916;87.00
03/17/22;28.05;0.1038;0.0134;-0.0062;0.0884;87.50
03/17/22;28.18;0.0940;0.0125;-0.0058;0.0822;88.50
03/17/22;28.38;0.0808;0.0111;-0.0052;0.0735;90.00
03/17/22;28.91;0.0592;0.0088;-0.0041;0.0578;93.00
03/17/22;29.31;0.0478;0.0074;-0.0035;0.0488;95.00
03/17/22;29.29;0.0453;0.0071;-0.0033;0.0467;95.50
03/17/22;29.44;0.0429;0.0068;-0.0032;0.0447;96.00
03/17/22;29.57;0.0406;0.0065;-0.0031;0.0428;96.50
03/17/22;29.73;0.0344;0.0057;-0.0027;0.0373;98.00
04/14/22;;;;;;15.00
04/14/22;;;;;;20.00
04/14/22;;;;;;25.00
04/14/22;;;;;;25.50
04/14/22;;;;;;26.00
04/14/22;;;;;;29.50
04/14/22;;;;;;30.00
04/14/22;;;;;;31.00
04/14/22;;;;;;35.00
04/14/22;;;;;;38.00
04/14/22;;;;;;39.50
04/14/22;45.43;-0.0071;0.0014;-0.0006;0.0103;40.00
04/14/22;44.54;-0.0097;0.0018;-0.0008;0.0136;41.00
04/14/22;43.89;-0.0131;0.0024;-0.0010;0.0175;42.00
04/14/22;43.15;-0.0173;0.0030;-0.0013;0.0223;43.00
04/14/22;42.47;-0.0225;0.0038;-0.0017;0.0278;44.00
04/14/22;42.15;-0.0254;0.0042;-0.0018;0.0309;44.50
04/14/22;41.82;-0.0287;0.0046;-0.0020;0.0341;45.00
04/14/22;41.09;-0.0361;0.0056;-0.0025;0.0413;46.00
04/14/22;40.50;-0.0449;0.0067;-0.0029;0.0492;47.00
04/14/22;39.91;-0.0550;0.0079;-0.0034;0.0579;48.00
04/14/22;39.33;-0.0666;0.0092;-0.0040;0.0672;49.00
04/14/22;38.74;-0.0797;0.0105;-0.0046;0.0772;50.00
04/14/22;37.62;-0.1105;0.0134;-0.0058;0.0982;52.00
04/14/22;37.00;-0.1283;0.0149;-0.0065;0.1091;53.00
04/14/22;36.50;-0.1475;0.0164;-0.0071;0.1200;54.00
04/14/22;36.18;-0.1577;0.0171;-0.0075;0.1255;54.50
04/14/22;35.91;-0.1682;0.0178;-0.0078;0.1308;55.00
04/14/22;34.88;-0.2136;0.0206;-0.0090;0.1515;57.00
04/14/22;33.29;0.7099;0.0243;-0.0107;0.1781;60.00
04/14/22;32.81;-0.3168;0.0252;-0.0110;0.1854;61.00
04/14/22;32.28;0.6553;0.0261;-0.0115;0.1916;62.00
04/14/22;32.02;-0.3584;0.0265;-0.0116;0.1944;62.50
04/14/22;31.80;0.6273;0.0268;-0.0118;0.1969;63.00
04/14/22;31.54;0.6133;0.0271;-0.0119;0.1992;63.50
04/14/22;31.26;0.5991;0.0274;-0.0120;0.2011;64.00
04/14/22;30.81;0.5709;0.0278;-0.0122;0.2043;65.00
04/14/22;30.59;0.5567;0.0280;-0.0123;0.2055;65.50
04/14/22;30.40;0.5427;0.0281;-0.0124;0.2064;66.00
04/14/22;30.17;0.5286;0.0282;-0.0124;0.2071;66.50
04/14/22;30.01;-0.4850;0.0283;-0.0123;0.2075;67.00
04/14/22;29.82;0.5008;0.0283;-0.0124;0.2076;67.50
04/14/22;28.97;0.4332;0.0279;-0.0123;0.2047;70.00
04/14/22;28.69;0.4073;0.0275;-0.0121;0.2020;71.00
04/14/22;28.56;0.3946;0.0273;-0.0120;0.2003;71.50
04/14/22;28.44;0.3821;0.0270;-0.0119;0.1985;72.00
04/14/22;28.30;0.3698;0.0268;-0.0118;0.1965;72.50
04/14/22;28.08;0.3459;0.0261;-0.0115;0.1919;73.50
04/14/22;27.76;0.3117;0.0251;-0.0111;0.1841;75.00
04/14/22;27.65;0.3008;0.0247;-0.0109;0.1812;75.50
04/14/22;27.56;0.2797;0.0239;-0.0105;0.1751;76.50
04/14/22;27.48;0.2695;0.0234;-0.0103;0.1719;77.00
04/14/22;27.35;0.2499;0.0225;-0.0100;0.1654;78.00
04/14/22;27.29;0.2314;0.0216;-0.0096;0.1586;79.00
04/14/22;27.20;0.2138;0.0207;-0.0091;0.1516;80.00
04/14/22;27.23;0.1672;0.0177;-0.0079;0.1303;83.00
04/14/22;27.27;0.1535;0.0168;-0.0075;0.1232;84.00
04/14/22;27.31;0.1408;0.0158;-0.0070;0.1163;85.00
04/14/22;27.51;0.1179;0.0140;-0.0062;0.1028;87.00
04/14/22;27.61;0.1076;0.0131;-0.0059;0.0964;88.00
04/14/22;27.69;0.1028;0.0127;-0.0057;0.0932;88.50
04/14/22;27.75;0.0982;0.0123;-0.0055;0.0901;89.00
04/14/22;27.82;0.0894;0.0115;-0.0051;0.0841;90.00
04/14/22;27.95;0.0813;0.0107;-0.0048;0.0784;91.00
04/14/22;28.30;0.0671;0.0092;-0.0042;0.0676;93.00
04/14/22;28.61;0.0551;0.0079;-0.0036;0.0580;95.00
04/14/22;28.77;0.0498;0.0073;-0.0033;0.0535;96.00
04/14/22;28.88;0.0450;0.0067;-0.0031;0.0494;97.00
04/14/22;29.16;0.0367;0.0057;-0.0026;0.0418;99.00
05/17/22;46.22;-0.0048;0.0009;-0.0004;0.0077;37.50
05/17/22;45.80;-0.0057;0.0011;-0.0005;0.0089;38.00
05/17/22;45.08;-0.0078;0.0015;-0.0006;0.0119;39.00
05/17/22;44.41;0.9891;0.0019;-0.0008;0.0155;40.00
05/17/22;43.71;-0.0141;0.0024;-0.0010;0.0198;41.00
05/17/22;43.30;0.9836;0.0027;-0.0011;0.0223;41.50
05/17/22;43.04;-0.0184;0.0030;-0.0013;0.0249;42.00
05/17/22;42.62;-0.0209;0.0034;-0.0014;0.0278;42.50
05/17/22;42.38;0.9761;0.0038;-0.0016;0.0308;43.00
05/17/22;41.71;-0.0299;0.0046;-0.0019;0.0375;44.00
05/17/22;41.41;0.9662;0.0050;-0.0021;0.0412;44.50
05/17/22;41.11;0.9624;0.0055;-0.0023;0.0451;45.00
05/17/22;40.80;0.9582;0.0060;-0.0025;0.0491;45.50
05/17/22;39.83;0.9438;0.0076;-0.0032;0.0624;47.00
05/17/22;39.53;0.9383;0.0082;-0.0034;0.0671;47.50
05/17/22;39.29;0.9325;0.0088;-0.0037;0.0720;48.00
05/17/22;38.95;0.9263;0.0094;-0.0040;0.0771;48.50
