Date;IV;Delta;Gamma;Theta;Vega;Strike
10/26/21;12.70;0.4562;0.0056;-0.5027;19.942;1825.00
10/26/21;12.70;0.4285;0.0055;-0.4978;19.740;1830.00
10/26/21;12.73;0.4012;0.0055;-0.4904;19.445;1835.00
10/26/21;12.78;0.3745;0.0054;-0.4809;19.062;1840.00
10/26/21;12.82;0.3484;0.0052;-0.4693;18.597;1845.00
10/26/21;12.84;0.3231;0.0051;-0.4558;18.057;1850.00
10/26/21;12.90;0.2987;0.0049;-0.4407;17.451;1855.00
10/26/21;12.95;0.2752;0.0047;-0.4240;16.786;1860.00
10/26/21;13.06;0.2527;0.0045;-0.4061;16.072;1865.00
10/26/21;13.18;0.2312;0.0043;-0.3872;15.317;1870.00
10/26/21;13.23;0.2109;0.0041;-0.3675;14.532;1875.00
10/26/21;13.37;0.1917;0.0039;-0.3473;13.724;1880.00
10/26/21;13.45;0.1737;0.0036;-0.3267;12.903;1885.00
10/26/21;13.65;0.1568;0.0034;-0.3060;12.077;1890.00
10/26/21;13.71;0.1411;0.0032;-0.2853;11.255;1895.00
10/26/21;13.90;0.1266;0.0029;-0.2649;10.442;1900.00
10/26/21;14.05;0.1131;0.0027;-0.2450;0.9646;1905.00
10/26/21;14.27;0.1007;0.0025;-0.2255;0.8872;1910.00
10/26/21;14.46;0.0894;0.0023;-0.2068;0.8126;1915.00
10/26/21;14.61;0.0791;0.0021;-0.1888;0.7411;1920.00
10/26/21;14.85;0.0697;0.0019;-0.1717;0.6730;1925.00
10/26/21;14.93;0.0612;0.0017;-0.1555;0.6086;1930.00
10/26/21;15.11;0.0536;0.0015;-0.1403;0.5482;1935.00
10/26/21;15.42;0.0468;0.0014;-0.1261;0.4916;1940.00
10/26/21;15.55;0.0407;0.0012;-0.1130;0.4392;1945.00
10/26/21;15.83;0.0352;0.0011;-0.1008;0.3907;1950.00
10/26/21;16.09;0.0304;0.0010;-0.0896;0.3462;1955.00
10/26/21;16.13;0.0262;0.0009;-0.0794;0.3055;1960.00
10/26/21;16.34;0.0225;0.0008;-0.0701;0.2686;1965.00
10/26/21;16.53;0.0192;0.0007;-0.0617;0.2352;1970.00
10/26/21;16.95;0.0164;0.0006;-0.0541;0.2051;1975.00
10/26/21;17.11;0.0139;0.0005;-0.0474;0.1782;1980.00
10/26/21;17.26;0.0118;0.0004;-0.0413;0.1543;1985.00
10/26/21;17.37;0.0099;0.0004;-0.0360;0.1330;1990.00
10/26/21;17.76;0.0083;0.0003;-0.0313;0.1143;1995.00
10/26/21;17.84;0.0070;0.0003;-0.0271;0.0978;2000.00
10/26/21;18.22;0.0058;0.0002;-0.0235;0.0834;2005.00
10/26/21;18.26;0.0049;0.0002;-0.0204;0.0708;2010.00
10/26/21;18.63;0.0040;0.0002;-0.0176;0.0599;2015.00
10/26/21;18.62;0.0033;0.0001;-0.0153;0.0506;2020.00
10/26/21;18.98;0.0027;0.0001;-0.0133;0.0425;2025.00
10/26/21;19.34;0.0023;0.0001;-0.0115;0.0356;2030.00
10/26/21;19.26;0.0018;0.0001;-0.0100;0.0297;2035.00
10/26/21;19.62;0.0015;0.0001;-0.0088;0.0247;2040.00
10/26/21;19.96;0.0012;0.0001;-0.0077;0.0204;2045.00
10/26/21;20.31;0.0010;0.0000;-0.0068;0.0169;2050.00
10/26/21;20.14;0.0008;0.0000;-0.0061;0.0139;2055.00
10/26/21;20.48;0.0006;0.0000;-0.0055;0.0114;2060.00
10/26/21;20.82;0.0005;0.0000;-0.0049;0.0093;2065.00
10/26/21;21.15;0.0004;0.0000;-0.0045;0.0076;2070.00
10/26/21;20.87;0.0003;0.0000;-0.0042;0.0062;2075.00
10/26/21;21.19;0.0003;0.0000;-0.0039;0.0050;2080.00
10/26/21;21.51;0.0002;0.0000;-0.0036;0.0040;2085.00
10/26/21;21.83;0.0002;0.0000;-0.0034;0.0032;2090.00
10/26/21;22.15;0.0001;0.0000;-0.0033;0.0026;2095.00
10/26/21;22.47;0.0001;0.0000;-0.0032;0.0021;2100.00
10/26/21;22.79;0.0001;0.0000;-0.0031;0.0016;2105.00
10/26/21;22.31;0.0001;0.0000;-0.0030;0.0013;2110.00
10/26/21;22.61;0.0000;0.0000;-0.0029;0.0010;2115.00
10/26/21;22.92;0.0000;0.0000;-0.0029;0.0008;2120.00
10/26/21;23.22;0.0000;0.0000;-0.0028;0.0006;2125.00
10/26/21;23.53;0.0000;0.0000;-0.0028;0.0005;2130.00
10/26/21;23.83;0.0000;0.0000;-0.0028;0.0004;2135.00
10/26/21;24.13;0.0000;0.0000;-0.0028;0.0003;2140.00
10/26/21;24.43;0.0000;0.0000;-0.0028;0.0002;2145.00
10/26/21;24.72;0.0000;0.0000;-0.0028;0.0002;2150.00
10/26/21;25.02;0.0000;0.0000;-0.0028;0.0001;2155.00
10/26/21;24.19;0.0000;0.0000;-0.0027;0.0001;2160.00
10/26/21;24.48;0.0000;0.0000;-0.0027;0.0001;2165.00
10/26/21;24.76;0.0000;0.0000;-0.0028;0.0001;2170.00
10/26/21;25.04;0.0000;0.0000;-0.0028;0.0000;2175.00
10/26/21;25.32;0.0000;0.0000;-0.0028;0.0000;2180.00
10/26/21;25.60;0.0000;0.0000;-0.0028;0.0000;2185.00
10/26/21;25.88;0.0000;0.0000;-0.0028;0.0000;2190.00
10/26/21;26.16;0.0000;0.0000;-0.0028;0.0000;2195.00
10/26/21;26.44;0.0000;0.0000;-0.0028;0.0000;2200.00
10/26/21;26.71;0.0000;0.0000;-0.0028;0.0000;2205.00
10/26/21;26.99;0.0000;0.0000;-0.0028;0.0000;2210.00
10/26/21;27.26;0.0000;0.0000;-0.0028;0.0000;2215.00
10/26/21;27.53;0.0000;0.0000;-0.0028;0.0000;2220.00
10/26/21;27.81;0.0000;0.0000;-0.0028;0.0000;2225.00
10/26/21;28.08;0.0000;0.0000;-0.0028;0.0000;2230.00
10/26/21;28.35;0.0000;0.0000;-0.0028;0.0000;2235.00
10/26/21;28.62;0.0000;0.0000;-0.0028;0.0000;2240.00
10/26/21;28.89;0.0000;0.0000;-0.0028;0.0000;2245.00
10/26/21;29.15;0.0000;0.0000;-0.0028;0.0000;2250.00
10/26/21;29.42;0.0000;0.0000;-0.0028;0.0000;2255.00
10/26/21;29.69;0.0000;0.0000;-0.0028;0.0000;2260.00
10/26/21;29.95;0.0000;0.0000;-0.0029;0.0000;2265.00
10/26/21;30.22;0.0000;0.0000;-0.0029;0.0000;2270.00
10/26/21;30.48;0.0000;0.0000;-0.0029;0.0000;2275.00
10/26/21;28.73;0.0000;0.0000;-0.0029;0.0000;2280.00
10/26/21;28.97;0.0000;0.0000;-0.0029;0.0000;2285.00
10/26/21;29.22;0.0000;0.0000;-0.0029;0.0000;2290.00
10/26/21;29.47;0.0000;0.0000;-0.0029;0.0000;2295.00
10/26/21;29.71;0.0000;0.0000;-0.0029;0.0000;2300.00
10/26/21;29.96;0.0000;0.0000;-0.0029;0.0000;2305.00
10/26/21;30.20;0.0000;0.0000;-0.0029;0.0000;2310.00
10/26/21;30.69;0.0000;0.0000;-0.0029;0.0000;2320.00
10/26/21;30.93;0.0000;0.0000;-0.0029;0.0000;2325.00
10/26/21;31.17;0.0000;0.0000;-0.0029;0.0000;2330.00
10/26/21;31.65;0.0000;0.0000;-0.0029;0.0000;2340.00
10/26/21;32.13;0.0000;0.0000;-0.0030;0.0000;2350.00
10/26/21;32.60;0.0000;0.0000;-0.0030;0.0000;2360.00
10/26/21;33.07;0.0000;0.0000;-0.0030;0.0000;2370.00
10/26/21;33.31;0.0000;0.0000;-0.0030;0.0000;2375.00
10/26/21;33.54;0.0000;0.0000;-0.0030;0.0000;2380.00
10/26/21;34.01;0.0000;0.0000;-0.0030;0.0000;2390.00
10/26/21;34.47;0.0000;0.0000;-0.0030;0.0000;2400.00
10/26/21;34.93;0.0000;0.0000;-0.0030;0.0000;2410.00
10/26/21;35.62;0.0000;0.0000;-0.0031;0.0000;2425.00
10/26/21;36.75;0.0000;0.0000;-0.0031;0.0000;2450.00
10/26/21;37.87;0.0000;0.0000;-0.0031;0.0000;2475.00
10/26/21;38.97;0.0000;0.0000;-0.0032;0.0000;2500.00
10/26/21;40.06;0.0000;0.0000;-0.0032;0.0000;2525.00
10/26/21;41.13;0.0000;0.0000;-0.0032;0.0000;2550.00
10/26/21;42.19;0.0000;0.0000;-0.0032;0.0000;2575.00
10/26/21;43.24;0.0000;0.0000;-0.0033;0.0000;2600.00
10/26/21;44.27;0.0000;0.0000;-0.0033;0.0000;2625.00
10/26/21;45.29;0.0000;0.0000;-0.0033;0.0000;2650.00
10/26/21;46.30;0.0000;0.0000;-0.0034;0.0000;2675.00
10/26/21;47.30;0.0000;0.0000;-0.0034;0.0000;2700.00
10/26/21;48.29;0.0000;0.0000;-0.0034;0.0000;2725.00
10/26/21;49.26;0.0000;0.0000;-0.0035;0.0000;2750.00
10/26/21;50.22;0.0000;0.0000;-0.0035;0.0000;2775.00
10/26/21;51.18;0.0000;0.0000;-0.0035;0.0000;2800.00
10/26/21;52.12;0.0000;0.0000;-0.0036;0.0000;2825.00
10/26/21;53.05;0.0000;0.0000;-0.0036;0.0000;2850.00
10/26/21;53.98;0.0000;0.0000;-0.0036;0.0000;2875.00
10/26/21;54.89;0.0000;0.0000;-0.0037;0.0000;2900.00
10/26/21;55.79;0.0000;0.0000;-0.0037;0.0000;2925.00
10/26/21;56.69;0.0000;0.0000;-0.0037;0.0000;2950.00
10/26/21;57.57;0.0000;0.0000;-0.0037;0.0000;2975.00
10/26/21;58.44;0.0000;0.0000;-0.0038;0.0000;3000.00
10/26/21;61.86;0.0000;0.0000;-0.0039;0.0000;3100.00
10/26/21;65.15;0.0000;0.0000;-0.0040;0.0000;3200.00
10/26/21;68.32;0.0000;0.0000;-0.0042;0.0000;3300.00
10/26/21;71.37;0.0000;0.0000;-0.0043;0.0000;3400.00
10/26/21;74.32;0.0000;0.0000;-0.0044;0.0000;3500.00
10/26/21;77.18;0.0000;0.0000;-0.0045;0.0000;3600.00
10/26/21;79.94;0.0000;0.0000;-0.0047;0.0000;3700.00
10/26/21;82.62;0.0000;0.0000;-0.0048;0.0000;3800.00
10/26/21;85.22;0.0000;0.0000;-0.0049;0.0000;3900.00
10/26/21;87.74;0.0000;0.0000;-0.0050;0.0000;4000.00
11/23/21;79.02;0.9999;0.0000;0.0000;0.0000;750.00
11/23/21;76.28;0.9999;0.0000;0.0000;0.0000;775.00
11/23/21;73.62;0.9999;0.0000;0.0000;0.0000;800.00
11/23/21;71.04;0.9999;0.0000;0.0000;0.0000;825.00
11/23/21;68.54;0.9999;0.0000;0.0000;0.0000;850.00
11/23/21;66.11;0.9999;0.0000;0.0000;0.0000;875.00
11/23/21;64.29;0.9999;0.0000;0.0000;0.0000;900.00
11/23/21;61.98;0.9999;0.0000;0.0000;0.0000;925.00
11/23/21;60.62;0.9999;0.0000;0.0000;0.0000;940.00
11/23/21;59.73;0.9999;0.0000;0.0000;0.0000;950.00
11/23/21;58.84;0.9999;0.0000;0.0000;0.0000;960.00
11/23/21;57.97;0.9999;0.0000;0.0000;0.0000;970.00
11/23/21;57.53;0.9999;0.0000;0.0000;0.0000;975.00
11/23/21;57.10;0.9999;0.0000;0.0000;0.0000;980.00
11/23/21;56.24;0.9999;0.0000;0.0000;0.0000;990.00
11/23/21;55.39;0.9999;0.0000;0.0000;0.0000;1000.00
11/23/21;54.55;0.9999;0.0000;0.0000;0.0000;1010.00
11/23/21;53.71;0.9999;0.0000;0.0000;0.0000;1020.00
11/23/21;53.30;0.9999;0.0000;0.0000;0.0000;1025.00
11/23/21;52.88;0.9999;0.0000;0.0000;0.0000;1030.00
11/23/21;52.06;0.9999;0.0000;0.0000;0.0000;1040.00
11/23/21;51.66;0.9999;0.0000;0.0000;0.0000;1045.00
11/23/21;51.25;0.9999;0.0000;0.0000;0.0000;1050.00
11/23/21;50.85;0.9999;0.0000;0.0000;0.0000;1055.00
11/23/21;50.45;0.9999;0.0000;0.0000;0.0000;1060.00
11/23/21;50.05;0.9999;0.0000;0.0000;0.0000;1065.00
11/23/21;49.65;0.9999;0.0000;0.0000;0.0000;1070.00
11/23/21;49.25;0.9999;0.0000;0.0000;0.0000;1075.00
11/23/21;48.86;0.9999;0.0000;0.0000;0.0000;1080.00
11/23/21;48.47;0.9999;0.0000;0.0000;0.0000;1085.00
11/23/21;48.07;0.9999;0.0000;0.0000;0.0000;1090.00
11/23/21;47.69;0.9999;0.0000;0.0000;0.0000;1095.00
11/23/21;47.30;0.9999;0.0000;0.0000;0.0000;1100.00
11/23/21;46.91;0.9999;0.0000;0.0000;0.0000;1105.00
11/23/21;46.53;0.9999;0.0000;0.0000;0.0000;1110.00
11/23/21;46.14;0.9999;0.0000;0.0000;0.0000;1115.00
11/23/21;45.76;0.9999;0.0000;0.0000;0.0000;1120.00
11/23/21;45.38;0.9999;0.0000;0.0000;0.0000;1125.00
11/23/21;45.00;0.9999;0.0000;0.0000;0.0000;1130.00
11/23/21;44.63;0.9999;0.0000;0.0000;0.0000;1135.00
11/23/21;44.25;0.9999;0.0000;0.0000;0.0000;1140.00
11/23/21;43.88;0.9999;0.0000;0.0000;0.0000;1145.00
11/23/21;43.51;0.9999;0.0000;0.0000;0.0000;1150.00
11/23/21;43.13;0.9999;0.0000;0.0000;0.0000;1155.00
11/23/21;42.77;0.9999;0.0000;0.0000;0.0000;1160.00
11/23/21;42.40;0.9999;0.0000;0.0000;0.0000;1165.00
11/23/21;42.03;0.9999;0.0000;0.0000;0.0000;1170.00
11/23/21;41.67;0.9999;0.0000;0.0000;0.0000;1175.00
11/23/21;41.30;0.9999;0.0000;0.0000;0.0000;1180.00
11/23/21;40.94;0.9999;0.0000;0.0000;0.0000;1185.00
11/23/21;40.58;0.9999;0.0000;0.0000;0.0000;1190.00
11/23/21;40.22;0.9999;0.0000;0.0000;0.0000;1195.00
11/23/21;39.86;0.9999;0.0000;0.0000;0.0000;1200.00
11/23/21;39.50;0.9999;0.0000;0.0000;0.0000;1205.00
11/23/21;39.15;0.9999;0.0000;0.0000;0.0000;1210.00
11/23/21;38.79;0.9999;0.0000;0.0000;0.0000;1215.00
11/23/21;38.44;0.9999;0.0000;0.0000;0.0000;1220.00
11/23/21;38.09;0.9999;0.0000;0.0000;0.0000;1225.00
11/23/21;37.74;0.9999;0.0000;0.0000;0.0000;1230.00
11/23/21;37.39;0.9999;0.0000;0.0000;0.0000;1235.00
11/23/21;37.04;0.9999;0.0000;0.0000;0.0000;1240.00
11/23/21;36.69;0.9999;0.0000;0.0000;0.0000;1245.00
11/23/21;36.34;0.9999;0.0000;0.0000;0.0000;1250.00
11/23/21;36.00;0.9999;0.0000;0.0000;0.0000;1255.00
11/23/21;35.66;0.9999;0.0000;0.0000;0.0000;1260.00
11/23/21;35.31;0.9999;0.0000;0.0000;0.0000;1265.00
11/23/21;34.97;0.9999;0.0000;0.0000;0.0000;1270.00
11/23/21;34.63;0.9999;0.0000;0.0000;0.0000;1275.00
11/23/21;34.29;0.9999;0.0000;0.0000;0.0000;1280.00
11/23/21;33.95;0.9999;0.0000;0.0000;0.0000;1285.00
11/23/21;33.62;0.9999;0.0000;0.0000;0.0000;1290.00
11/23/21;33.28;0.9999;0.0000;0.0000;0.0000;1295.00
11/23/21;32.95;0.9999;0.0000;0.0000;0.0000;1300.00
11/23/21;32.61;0.9999;0.0000;0.0000;0.0000;1305.00
11/23/21;32.58;0.9999;0.0000;0.0000;0.0000;1310.00
11/23/21;32.25;0.9999;0.0000;0.0000;0.0000;1315.00
11/23/21;31.91;0.9999;0.0000;0.0000;0.0000;1320.00
11/23/21;31.58;0.9999;0.0000;0.0000;0.0001;1325.00
11/23/21;31.25;0.9999;0.0000;0.0000;0.0001;1330.00
11/23/21;30.92;0.9999;0.0000;0.0000;0.0001;1335.00
11/23/21;30.59;0.9999;0.0000;0.0000;0.0001;1340.00
11/23/21;30.26;0.9999;0.0000;0.0000;0.0002;1345.00
11/23/21;29.93;0.9999;0.0000;0.0000;0.0002;1350.00
11/23/21;29.88;0.9999;0.0000;0.0000;0.0003;1355.00
11/23/21;29.55;0.9999;0.0000;0.0000;0.0003;1360.00
11/23/21;29.22;0.9999;0.0000;0.0000;0.0004;1365.00
11/23/21;28.89;0.9999;0.0000;0.0000;0.0005;1370.00
11/23/21;28.57;0.9999;0.0000;-0.0001;0.0007;1375.00
11/23/21;28.25;0.9999;0.0000;-0.0001;0.0008;1380.00
11/23/21;27.92;0.9999;0.0000;-0.0001;0.0010;1385.00
11/23/21;27.84;0.9999;0.0000;-0.0001;0.0013;1390.00
11/23/21;27.52;0.9998;0.0000;-0.0001;0.0016;1395.00
11/23/21;27.19;0.9998;0.0000;-0.0002;0.0019;1400.00
11/23/21;26.87;0.9998;0.0000;-0.0002;0.0024;1405.00
11/23/21;26.55;0.9998;0.0000;-0.0002;0.0029;1410.00
11/23/21;26.45;0.9998;0.0000;-0.0003;0.0035;1415.00
11/23/21;26.13;0.9998;0.0000;-0.0004;0.0043;1420.00
11/23/21;25.81;0.9997;0.0000;-0.0004;0.0052;1425.00
11/23/21;25.49;0.9997;0.0000;-0.0005;0.0062;1430.00
11/23/21;25.38;0.9997;0.0000;-0.0006;0.0074;1435.00
11/23/21;25.06;0.9996;0.0000;-0.0007;0.0089;1440.00
11/23/21;24.74;0.9996;0.0000;-0.0009;0.0106;1445.00
11/23/21;24.62;0.9995;0.0000;-0.0010;0.0126;1450.00
11/23/21;24.29;0.9994;0.0000;-0.0012;0.0149;1455.00
11/23/21;23.97;0.9993;0.0000;-0.0015;0.0176;1460.00
11/23/21;23.84;0.9992;0.0000;-0.0017;0.0207;1465.00
11/23/21;23.52;0.9991;0.0000;-0.0020;0.0243;1470.00
11/23/21;23.38;0.9989;0.0000;-0.0023;0.0284;1475.00
11/23/21;23.06;0.9988;0.0000;-0.0027;0.0331;1480.00
11/23/21;22.90;0.9986;0.0000;-0.0032;0.0385;1485.00
11/23/21;22.58;0.9983;0.0000;-0.0037;0.0446;1490.00
11/23/21;22.42;0.9981;0.0000;-0.0042;0.0515;1495.00
11/23/21;22.10;0.9977;0.0001;-0.0049;0.0594;1500.00
11/23/21;21.93;0.9974;0.0001;-0.0056;0.0682;1505.00
11/23/21;21.76;0.9970;0.0001;-0.0064;0.0781;1510.00
11/23/21;21.58;0.9965;0.0001;-0.0074;0.0892;1515.00
11/23/21;21.25;0.9960;0.0001;-0.0084;0.1017;1520.00
11/23/21;21.07;0.9954;0.0001;-0.0095;0.1155;1525.00
11/23/21;20.87;0.9947;0.0001;-0.0108;0.1308;1530.00
11/23/21;20.68;0.9940;0.0001;-0.0122;0.1478;1535.00
11/23/21;20.48;0.9931;0.0002;-0.0137;0.1665;1540.00
11/23/21;20.27;0.9921;0.0002;-0.0154;0.1871;1545.00
11/23/21;20.06;0.9911;0.0002;-0.0173;0.2097;1550.00
11/23/21;19.84;0.9899;0.0002;-0.0194;0.2345;1555.00
11/23/21;19.74;0.9885;0.0002;-0.0216;0.2614;1560.00
11/23/21;19.51;0.9870;0.0003;-0.0240;0.2907;1565.00
11/23/21;19.28;0.9854;0.0003;-0.0266;0.3225;1570.00
11/23/21;19.15;0.9836;0.0003;-0.0295;0.3568;1575.00
11/23/21;18.91;0.9816;0.0004;-0.0325;0.3938;1580.00
11/23/21;18.76;0.9794;0.0004;-0.0358;0.4335;1585.00
11/23/21;18.60;0.9770;0.0004;-0.0393;0.4761;1590.00
11/23/21;18.44;0.9744;0.0005;-0.0431;0.5216;1595.00
11/23/21;18.26;0.9715;0.0005;-0.0471;0.5701;1600.00
11/23/21;18.08;0.9684;0.0006;-0.0514;0.6216;1605.00
11/23/21;17.89;0.9650;0.0006;-0.0559;0.6761;1610.00
11/23/21;17.69;0.9613;0.0007;-0.0607;0.7337;1615.00
11/23/21;17.57;0.9573;0.0007;-0.0657;0.7944;1620.00
11/23/21;17.43;0.9531;0.0008;-0.0709;0.8581;1625.00
11/23/21;17.21;0.9485;0.0009;-0.0765;0.9247;1630.00
11/23/21;17.12;0.9435;0.0009;-0.0822;0.9943;1635.00
11/23/21;16.95;0.9382;0.0010;-0.0882;10.667;1640.00
11/23/21;16.77;0.9326;0.0011;-0.0945;11.419;1645.00
11/23/21;16.64;0.9266;0.0011;-0.1009;12.197;1650.00
11/23/21;16.50;0.9202;0.0012;-0.1075;12.999;1655.00
11/23/21;16.41;0.9134;0.0013;-0.1144;13.823;1660.00
11/23/21;16.24;0.9062;0.0014;-0.1214;14.669;1665.00
11/23/21;16.12;0.8986;0.0014;-0.1286;15.533;1670.00
11/23/21;16.03;0.8906;0.0015;-0.1359;16.413;1675.00
11/23/21;15.88;0.8821;0.0016;-0.1433;17.307;1680.00
11/23/21;15.77;0.8732;0.0017;-0.1508;18.212;1685.00
11/23/21;15.63;0.8640;0.0018;-0.1583;19.125;1690.00
11/23/21;15.54;0.8542;0.0019;-0.1660;20.042;1695.00
11/23/21;15.42;0.8441;0.0019;-0.1736;20.961;1700.00
11/23/21;15.29;0.8335;0.0020;-0.1812;21.878;1705.00
11/23/21;15.18;0.8225;0.0021;-0.1888;22.790;1710.00
11/23/21;15.10;0.8111;0.0022;-0.1963;23.694;1715.00
11/23/21;15.00;0.7993;0.0023;-0.2037;24.585;1720.00
11/23/21;14.92;0.7871;0.0024;-0.2110;25.460;1725.00
11/23/21;14.86;0.7745;0.0024;-0.2181;26.315;1730.00
11/23/21;14.77;0.7616;0.0025;-0.2250;27.148;1735.00
11/23/21;14.67;0.7483;0.0026;-0.2317;27.954;1740.00
11/23/21;14.62;0.7346;0.0027;-0.2382;28.730;1745.00
11/23/21;14.55;0.7206;0.0027;-0.2444;29.474;1750.00
11/23/21;14.49;0.7063;0.0028;-0.2503;30.180;1755.00
11/23/21;14.41;0.6917;0.0029;-0.2559;30.847;1760.00
11/23/21;14.37;0.6769;0.0029;-0.2611;31.472;1765.00
11/23/21;14.31;0.6618;0.0030;-0.2659;32.052;1770.00
11/23/21;14.26;0.6465;0.0030;-0.2704;32.585;1775.00
11/23/21;14.21;0.6309;0.0031;-0.2745;33.068;1780.00
11/23/21;14.18;0.6153;0.0031;-0.2781;33.500;1785.00
11/23/21;14.15;0.5994;0.0031;-0.2813;33.878;1790.00
11/23/21;14.15;0.5835;0.0032;-0.2840;34.202;1795.00
11/23/21;14.14;0.5674;0.0032;-0.2863;34.470;1800.00
11/23/21;14.13;0.5513;0.0032;-0.2881;34.681;1805.00
11/23/21;14.12;0.5351;0.0032;-0.2894;34.835;1810.00
11/23/21;14.12;0.5190;0.0032;-0.2903;34.931;1815.00
11/23/21;14.15;0.5028;0.0032;-0.2907;34.970;1820.00
11/23/21;14.16;0.4867;0.0032;-0.2906;34.952;1825.00
11/23/21;14.18;0.4707;0.0032;-0.2900;34.877;1830.00
11/23/21;14.20;0.4547;0.0032;-0.2890;34.746;1835.00
11/23/21;14.23;0.4389;0.0032;-0.2875;34.560;1840.00
11/23/21;14.27;0.4232;0.0032;-0.2856;34.321;1845.00
11/23/21;14.32;0.4076;0.0031;-0.2832;34.030;1850.00
11/23/21;14.34;0.3923;0.0031;-0.2805;33.689;1855.00
11/23/21;14.40;0.3771;0.0031;-0.2773;33.300;1860.00
11/23/21;14.44;0.3622;0.0030;-0.2737;32.865;1865.00
11/23/21;14.49;0.3475;0.0030;-0.2698;32.386;1870.00
11/23/21;14.52;0.3331;0.0029;-0.2656;31.866;1875.00
11/23/21;14.60;0.3190;0.0029;-0.2610;31.307;1880.00
11/23/21;14.65;0.3051;0.0028;-0.2561;30.713;1885.00
11/23/21;14.72;0.2916;0.0028;-0.2510;30.085;1890.00
11/23/21;14.77;0.2784;0.0027;-0.2456;29.427;1895.00
11/23/21;14.84;0.2655;0.0027;-0.2400;28.742;1900.00
11/23/21;14.89;0.2530;0.0026;-0.2341;28.033;1905.00
11/23/21;14.96;0.2408;0.0025;-0.2281;27.302;1910.00
11/23/21;15.04;0.2290;0.0025;-0.2220;26.553;1915.00
11/23/21;15.11;0.2175;0.0024;-0.2157;25.787;1920.00
11/23/21;15.20;0.2064;0.0023;-0.2092;25.009;1925.00
11/23/21;15.24;0.1957;0.0022;-0.2028;24.221;1930.00
11/23/21;15.34;0.1853;0.0022;-0.1962;23.426;1935.00
11/23/21;15.43;0.1753;0.0021;-0.1896;22.626;1940.00
11/23/21;15.50;0.1657;0.0020;-0.1830;21.824;1945.00
11/23/21;15.56;0.1565;0.0019;-0.1764;21.022;1950.00
11/23/21;15.65;0.1476;0.0019;-0.1698;20.223;1955.00
11/23/21;15.72;0.1391;0.0018;-0.1633;19.428;1960.00
11/23/21;15.83;0.1310;0.0017;-0.1568;18.641;1965.00
11/23/21;15.87;0.1232;0.0017;-0.1503;17.862;1970.00
11/23/21;16.00;0.1157;0.0016;-0.1440;17.093;1975.00
11/23/21;16.08;0.1086;0.0015;-0.1377;16.337;1980.00
11/23/21;16.19;0.1019;0.0014;-0.1316;15.595;1985.00
11/23/21;16.23;0.0954;0.0014;-0.1256;14.867;1990.00
11/23/21;16.32;0.0893;0.0013;-0.1197;14.156;1995.00
11/23/21;16.45;0.0835;0.0012;-0.1140;13.462;2000.00
11/23/21;16.52;0.0780;0.0012;-0.1084;12.786;2005.00
11/23/21;16.57;0.0728;0.0011;-0.1030;12.130;2010.00
11/23/21;16.68;0.0679;0.0011;-0.0977;11.493;2015.00
11/23/21;16.77;0.0632;0.0010;-0.0927;10.877;2020.00
11/23/21;16.86;0.0588;0.0010;-0.0877;10.281;2025.00
11/23/21;16.94;0.0547;0.0009;-0.0830;0.9707;2030.00
11/23/21;17.00;0.0508;0.0008;-0.0784;0.9154;2035.00
11/23/21;17.06;0.0471;0.0008;-0.0740;0.8622;2040.00
11/23/21;17.18;0.0437;0.0008;-0.0698;0.8112;2045.00
11/23/21;17.21;0.0404;0.0007;-0.0658;0.7623;2050.00
11/23/21;17.31;0.0374;0.0007;-0.0619;0.7156;2055.00
11/23/21;17.41;0.0346;0.0006;-0.0582;0.6710;2060.00
11/23/21;17.49;0.0319;0.0006;-0.0547;0.6284;2065.00
11/23/21;17.57;0.0295;0.0005;-0.0514;0.5879;2070.00
11/23/21;17.64;0.0272;0.0005;-0.0482;0.5494;2075.00
11/23/21;17.70;0.0250;0.0005;-0.0451;0.5129;2080.00
11/23/21;17.85;0.0230;0.0004;-0.0423;0.4782;2085.00
11/23/21;17.89;0.0212;0.0004;-0.0396;0.4455;2090.00
11/23/21;18.03;0.0194;0.0004;-0.0370;0.4145;2095.00
11/23/21;18.06;0.0178;0.0004;-0.0346;0.3853;2100.00
11/23/21;18.18;0.0164;0.0003;-0.0323;0.3577;2105.00
11/23/21;18.30;0.0150;0.0003;-0.0302;0.3318;2110.00
11/23/21;18.30;0.0137;0.0003;-0.0282;0.3074;2115.00
11/23/21;18.41;0.0125;0.0003;-0.0263;0.2846;2120.00
11/23/21;18.51;0.0115;0.0002;-0.0245;0.2631;2125.00
11/23/21;18.60;0.0105;0.0002;-0.0229;0.2431;2130.00
11/23/21;18.69;0.0095;0.0002;-0.0213;0.2243;2135.00
11/23/21;18.78;0.0087;0.0002;-0.0199;0.2068;2140.00
11/23/21;18.85;0.0079;0.0002;-0.0185;0.1904;2145.00
11/23/21;18.92;0.0072;0.0002;-0.0173;0.1752;2150.00
11/23/21;18.99;0.0065;0.0001;-0.0161;0.1610;2155.00
11/23/21;19.20;0.0059;0.0001;-0.0150;0.1479;2160.00
11/23/21;19.25;0.0054;0.0001;-0.0140;0.1357;2165.00
11/23/21;19.30;0.0049;0.0001;-0.0131;0.1243;2170.00
11/23/21;19.34;0.0044;0.0001;-0.0122;0.1138;2175.00
11/23/21;19.54;0.0040;0.0001;-0.0114;0.1041;2180.00
