Date;IV;Delta;Gamma;Theta;Vega;Strike
01/14/22;0.41;0.5802;0.0107;-0.0503;0.2434;991250
01/14/22;0.00;0.5796;0.0107;-0.0503;0.2434;991800
01/14/22;0.49;0.5789;0.0107;-0.0503;0.2435;992500
01/14/22;0.30;0.5782;0.0107;-0.0503;0.2436;993100
01/14/22;0.45;0.5775;0.0107;-0.0504;0.2437;993750
01/14/22;0.00;0.5769;0.0107;-0.0504;0.2438;994300
01/14/22;0.36;0.5762;0.0107;-0.0504;0.2439;995000
01/14/22;0.31;0.5755;0.0107;-0.0504;0.2439;995600
01/14/22;0.28;0.5748;0.0107;-0.0504;0.2440;996250
01/14/22;0.18;0.5743;0.0107;-0.0504;0.2441;996800
01/14/22;0.19;0.5735;0.0107;-0.0505;0.2442;997500
01/14/22;0.14;0.5729;0.0107;-0.0505;0.2443;998100
01/14/22;0.12;0.5722;0.0108;-0.0505;0.2443;998750
01/14/22;0.14;0.5716;0.0108;-0.0505;0.2444;999300
02/11/22;0.18;0.5777;0.0098;-0.0460;0.2666;1000000
02/11/22;0.21;0.5767;0.0098;-0.0461;0.2667;1001000
02/11/22;0.28;0.5757;0.0098;-0.0461;0.2669;1002000
02/11/22;0.34;0.5747;0.0098;-0.0461;0.2670;1003000
02/11/22;0.40;0.5738;0.0098;-0.0461;0.2671;1004000
02/11/22;0.46;0.5728;0.0098;-0.0461;0.2672;1005000
02/11/22;0.53;0.5718;0.0098;-0.0462;0.2674;1006000
02/11/22;0.58;0.5708;0.0098;-0.0462;0.2675;1007000
02/11/22;0.64;0.5699;0.0098;-0.0462;0.2676;1008000
02/11/22;0.70;0.5689;0.0098;-0.0462;0.2677;1009000
02/11/22;0.76;0.5679;0.0098;-0.0462;0.2678;1010000
02/11/22;0.81;0.5669;0.0098;-0.0463;0.2680;1011000
02/11/22;0.87;0.5660;0.0099;-0.0463;0.2681;1012000
02/11/22;0.93;0.5650;0.0099;-0.0463;0.2682;1013000
02/11/22;1.04;0.5631;0.0099;-0.0463;0.2684;1015000
02/11/22;1.14;0.5611;0.0099;-0.0464;0.2686;1017000
02/11/22;1.30;0.5582;0.0099;-0.0464;0.2689;1020000
02/11/22;1.41;0.5563;0.0099;-0.0465;0.2691;1022000
02/11/22;1.56;0.5534;0.0099;-0.0465;0.2694;1025000
02/11/22;1.66;0.5515;0.0099;-0.0465;0.2695;1027000
02/11/22;1.82;0.5486;0.0099;-0.0466;0.2698;1030000
02/11/22;1.92;0.5466;0.0099;-0.0466;0.2699;1032000
02/11/22;2.07;0.5438;0.0099;-0.0467;0.2702;1035000
02/11/22;2.16;0.5419;0.0099;-0.0467;0.2703;1037000
02/11/22;2.31;0.5390;0.0099;-0.0467;0.2705;1040000
02/11/22;2.41;0.5371;0.0099;-0.0467;0.2706;1042000
02/11/22;2.55;0.5342;0.0100;-0.0468;0.2708;1045000
02/11/22;2.65;0.5323;0.0100;-0.0468;0.2709;1047000
02/11/22;2.79;0.5295;0.0100;-0.0468;0.2711;1050000
02/11/22;2.88;0.5276;0.0100;-0.0468;0.2711;1052000
02/11/22;2.99;0.6346;0.0094;-0.0442;0.2562;942500
02/11/22;2.85;0.6321;0.0094;-0.0443;0.2567;945000
02/11/22;2.72;0.6296;0.0095;-0.0444;0.2573;947500
02/11/22;2.58;0.6271;0.0095;-0.0445;0.2579;950000
02/11/22;2.44;0.6246;0.0095;-0.0446;0.2584;952500
02/11/22;2.31;0.6221;0.0095;-0.0447;0.2589;955000
02/11/22;2.17;0.6196;0.0095;-0.0448;0.2595;957500
02/11/22;2.04;0.6171;0.0096;-0.0449;0.2600;960000
02/11/22;1.90;0.6147;0.0096;-0.0450;0.2605;962500
02/11/22;1.77;0.6122;0.0096;-0.0450;0.2610;965000
02/11/22;1.64;0.6097;0.0096;-0.0451;0.2614;967500
02/11/22;1.50;0.6072;0.0096;-0.0452;0.2619;970000
02/11/22;1.37;0.6047;0.0096;-0.0453;0.2624;972500
02/11/22;1.24;0.6023;0.0097;-0.0454;0.2628;975000
02/11/22;1.10;0.5998;0.0097;-0.0454;0.2632;977500
02/11/22;0.97;0.5973;0.0097;-0.0455;0.2636;980000
02/11/22;0.84;0.5949;0.0097;-0.0456;0.2641;982500
02/11/22;0.00;0.5943;0.0097;-0.0456;0.2642;983100
02/11/22;0.77;0.5936;0.0097;-0.0456;0.2643;983750
02/11/22;0.00;0.5931;0.0097;-0.0456;0.2643;984300
02/11/22;0.71;0.5924;0.0097;-0.0457;0.2645;985000
02/11/22;0.00;0.5918;0.0097;-0.0457;0.2645;985600
02/11/22;0.64;0.5912;0.0097;-0.0457;0.2647;986250
02/11/22;0.00;0.5906;0.0097;-0.0457;0.2647;986800
02/11/22;0.58;0.5899;0.0097;-0.0457;0.2648;987500
02/11/22;0.00;0.5893;0.0097;-0.0457;0.2649;988100
02/11/22;0.51;0.5887;0.0097;-0.0458;0.2650;988750
02/11/22;0.00;0.5882;0.0097;-0.0458;0.2651;989300
02/11/22;0.44;0.5875;0.0097;-0.0458;0.2652;990000
02/11/22;0.41;0.5869;0.0098;-0.0458;0.2653;990600
02/11/22;0.53;0.5863;0.0098;-0.0458;0.2654;991250
02/11/22;0.00;0.5857;0.0098;-0.0458;0.2655;991800
02/11/22;0.45;0.5850;0.0098;-0.0459;0.2656;992500
02/11/22;0.41;0.5844;0.0098;-0.0459;0.2657;993100
02/11/22;0.41;0.5838;0.0098;-0.0459;0.2658;993750
02/11/22;0.00;0.5833;0.0098;-0.0459;0.2658;994300
02/11/22;0.33;0.5826;0.0098;-0.0459;0.2659;995000
02/11/22;0.25;0.5820;0.0098;-0.0459;0.2660;995600
02/11/22;0.26;0.5813;0.0098;-0.0459;0.2661;996250
02/11/22;0.16;0.5808;0.0098;-0.0460;0.2662;996800
02/11/22;0.19;0.5801;0.0098;-0.0460;0.2663;997500
02/11/22;0.14;0.5795;0.0098;-0.0460;0.2664;998100
02/11/22;0.12;0.5789;0.0098;-0.0460;0.2665;998750
02/11/22;0.13;0.5784;0.0098;-0.0460;0.2665;999300
03/14/22;0.15;0.5846;0.0090;-0.0422;0.2888;1000000
03/14/22;0.19;0.5837;0.0090;-0.0422;0.2890;1001000
03/14/22;0.25;0.5828;0.0090;-0.0422;0.2891;1002000
03/14/22;0.31;0.5819;0.0090;-0.0422;0.2893;1003000
03/14/22;0.37;0.5810;0.0090;-0.0423;0.2894;1004000
03/14/22;0.43;0.5801;0.0090;-0.0423;0.2895;1005000
03/14/22;0.48;0.5792;0.0090;-0.0423;0.2897;1006000
03/14/22;0.54;0.5783;0.0090;-0.0423;0.2898;1007000
03/14/22;0.59;0.5774;0.0090;-0.0423;0.2899;1008000
03/14/22;0.64;0.5765;0.0090;-0.0424;0.2901;1009000
03/14/22;0.70;0.5756;0.0090;-0.0424;0.2902;1010000
03/14/22;0.75;0.5747;0.0090;-0.0424;0.2903;1011000
03/14/22;0.80;0.5739;0.0090;-0.0424;0.2904;1012000
03/14/22;0.85;0.5730;0.0090;-0.0424;0.2906;1013000
03/14/22;0.95;0.5712;0.0090;-0.0425;0.2908;1015000
03/14/22;1.05;0.5694;0.0090;-0.0425;0.2910;1017000
03/14/22;1.20;0.5667;0.0091;-0.0426;0.2914;1020000
03/14/22;1.29;0.5650;0.0091;-0.0426;0.2916;1022000
03/14/22;1.44;0.5623;0.0091;-0.0426;0.2919;1025000
03/14/22;1.53;0.5606;0.0091;-0.0427;0.2921;1027000
03/14/22;1.67;0.5579;0.0091;-0.0427;0.2924;1030000
03/14/22;1.76;0.5561;0.0091;-0.0427;0.2926;1032000
03/14/22;1.90;0.5535;0.0091;-0.0428;0.2929;1035000
03/14/22;1.99;0.5518;0.0091;-0.0428;0.2930;1037000
03/14/22;2.12;0.5491;0.0091;-0.0428;0.2933;1040000
03/14/22;2.21;0.5474;0.0091;-0.0429;0.2934;1042000
03/14/22;2.34;0.5448;0.0091;-0.0429;0.2937;1045000
03/14/22;2.43;0.5430;0.0091;-0.0429;0.2938;1047000
03/14/22;2.56;0.5404;0.0091;-0.0430;0.2940;1050000
03/14/22;2.65;0.5387;0.0091;-0.0430;0.2941;1052000
03/14/22;4.36;0.6643;0.0084;-0.0394;0.2701;912500
03/14/22;4.23;0.6620;0.0084;-0.0395;0.2708;915000
03/14/22;4.09;0.6597;0.0084;-0.0396;0.2715;917500
03/14/22;3.96;0.6574;0.0085;-0.0397;0.2722;920000
03/14/22;3.83;0.6551;0.0085;-0.0398;0.2729;922500
03/14/22;3.70;0.6528;0.0085;-0.0399;0.2735;925000
03/14/22;3.57;0.6505;0.0085;-0.0400;0.2742;927500
03/14/22;3.44;0.6482;0.0085;-0.0401;0.2748;930000
03/14/22;3.31;0.6459;0.0086;-0.0402;0.2755;932500
03/14/22;3.18;0.6436;0.0086;-0.0403;0.2761;935000
03/14/22;3.05;0.6413;0.0086;-0.0404;0.2767;937500
03/14/22;2.92;0.6390;0.0086;-0.0405;0.2774;940000
03/14/22;2.79;0.6367;0.0086;-0.0406;0.2780;942500
03/14/22;2.67;0.6345;0.0087;-0.0407;0.2785;945000
03/14/22;2.54;0.6322;0.0087;-0.0408;0.2791;947500
03/14/22;2.41;0.6299;0.0087;-0.0408;0.2797;950000
03/14/22;2.28;0.6276;0.0087;-0.0409;0.2802;952500
03/14/22;2.22;0.6265;0.0087;-0.0410;0.2805;953750
03/14/22;2.16;0.6253;0.0087;-0.0410;0.2808;955000
03/14/22;2.09;0.6242;0.0087;-0.0410;0.2811;956250
03/14/22;2.03;0.6230;0.0087;-0.0411;0.2813;957500
03/14/22;1.97;0.6219;0.0088;-0.0411;0.2816;958750
03/14/22;1.90;0.6208;0.0088;-0.0412;0.2818;960000
03/14/22;1.84;0.6196;0.0088;-0.0412;0.2821;961250
03/14/22;1.78;0.6185;0.0088;-0.0412;0.2824;962500
03/14/22;1.72;0.6173;0.0088;-0.0413;0.2826;963750
03/14/22;1.65;0.6162;0.0088;-0.0413;0.2829;965000
03/14/22;1.59;0.6151;0.0088;-0.0413;0.2831;966250
03/14/22;1.53;0.6139;0.0088;-0.0414;0.2834;967500
03/14/22;1.47;0.6128;0.0088;-0.0414;0.2836;968750
03/14/22;1.40;0.6117;0.0088;-0.0415;0.2838;970000
03/14/22;1.34;0.6105;0.0088;-0.0415;0.2841;971250
03/14/22;1.28;0.6094;0.0088;-0.0415;0.2843;972500
03/14/22;1.22;0.6083;0.0088;-0.0416;0.2845;973750
03/14/22;1.15;0.6071;0.0089;-0.0416;0.2848;975000
03/14/22;1.09;0.6060;0.0089;-0.0416;0.2850;976250
03/14/22;1.03;0.6049;0.0089;-0.0417;0.2852;977500
03/14/22;0.97;0.6037;0.0089;-0.0417;0.2855;978750
03/14/22;0.91;0.6026;0.0089;-0.0417;0.2857;980000
03/14/22;0.85;0.6015;0.0089;-0.0418;0.2859;981250
03/14/22;0.79;0.6003;0.0089;-0.0418;0.2861;982500
03/14/22;0.00;0.5998;0.0089;-0.0418;0.2862;983100
03/14/22;0.72;0.5992;0.0089;-0.0418;0.2863;983750
03/14/22;0.00;0.5987;0.0089;-0.0418;0.2864;984300
03/14/22;0.66;0.5981;0.0089;-0.0418;0.2865;985000
03/14/22;0.00;0.5975;0.0089;-0.0419;0.2866;985600
03/14/22;0.60;0.5969;0.0089;-0.0419;0.2867;986250
03/14/22;0.00;0.5965;0.0089;-0.0419;0.2868;986800
03/14/22;0.70;0.5958;0.0089;-0.0419;0.2869;987500
03/14/22;0.51;0.5953;0.0089;-0.0419;0.2870;988100
03/14/22;0.63;0.5947;0.0089;-0.0419;0.2871;988750
03/14/22;0.00;0.5942;0.0089;-0.0419;0.2872;989300
03/14/22;0.56;0.5936;0.0089;-0.0420;0.2873;990000
03/14/22;0.52;0.5930;0.0089;-0.0420;0.2874;990600
03/14/22;0.54;0.5924;0.0089;-0.0420;0.2875;991250
03/14/22;0.00;0.5919;0.0089;-0.0420;0.2876;991800
03/14/22;0.46;0.5913;0.0089;-0.0420;0.2877;992500
03/14/22;0.38;0.5908;0.0089;-0.0420;0.2878;993100
03/14/22;0.41;0.5902;0.0089;-0.0421;0.2879;993750
03/14/22;0.21;0.5897;0.0090;-0.0421;0.2880;994300
03/14/22;0.33;0.5891;0.0090;-0.0421;0.2881;995000
03/14/22;0.28;0.5885;0.0090;-0.0421;0.2882;995600
03/14/22;0.25;0.5879;0.0090;-0.0421;0.2883;996250
03/14/22;0.17;0.5875;0.0090;-0.0421;0.2884;996800
03/14/22;0.17;0.5868;0.0090;-0.0421;0.2885;997500
03/14/22;0.14;0.5863;0.0090;-0.0421;0.2886;998100
03/14/22;0.12;0.5857;0.0090;-0.0422;0.2887;998750
03/14/22;0.14;0.5852;0.0090;-0.0422;0.2887;999300
06/13/22;0.19;0.6259;0.0058;-0.0421;0.3381;1000000
06/13/22;0.23;0.6253;0.0058;-0.0421;0.3382;1001000
06/13/22;0.26;0.6247;0.0059;-0.0421;0.3384;1002000
06/13/22;0.28;0.6241;0.0059;-0.0422;0.3386;1003000
06/13/22;0.33;0.6235;0.0059;-0.0422;0.3387;1004000
06/13/22;0.37;0.6229;0.0059;-0.0422;0.3389;1005000
06/13/22;0.42;0.6224;0.0059;-0.0422;0.3391;1006000
06/13/22;0.46;0.6218;0.0059;-0.0422;0.3392;1007000
06/13/22;0.51;0.6212;0.0059;-0.0423;0.3394;1008000
06/13/22;0.55;0.6206;0.0059;-0.0423;0.3395;1009000
06/13/22;0.60;0.6200;0.0059;-0.0423;0.3397;1010000
06/13/22;0.64;0.6195;0.0059;-0.0423;0.3399;1011000
06/13/22;0.68;0.6189;0.0059;-0.0423;0.3400;1012000
06/13/22;0.72;0.6183;0.0059;-0.0424;0.3402;1013000
06/13/22;0.81;0.6171;0.0059;-0.0424;0.3405;1015000
06/13/22;0.89;0.6160;0.0059;-0.0424;0.3408;1017000
06/13/22;1.01;0.6143;0.0059;-0.0425;0.3412;1020000
06/13/22;1.09;0.6131;0.0059;-0.0425;0.3415;1022000
06/13/22;1.21;0.6114;0.0059;-0.0426;0.3420;1025000
06/13/22;1.29;0.6102;0.0059;-0.0426;0.3423;1027000
06/13/22;1.40;0.6085;0.0059;-0.0427;0.3427;1030000
06/13/22;1.48;0.6073;0.0059;-0.0427;0.3430;1032000
06/13/22;1.59;0.6056;0.0059;-0.0428;0.3434;1035000
06/13/22;1.67;0.6045;0.0059;-0.0428;0.3437;1037000
06/13/22;1.78;0.6028;0.0060;-0.0429;0.3441;1040000
06/13/22;1.85;0.6016;0.0060;-0.0429;0.3443;1042000
06/13/22;1.96;0.5999;0.0060;-0.0429;0.3447;1045000
06/13/22;2.03;0.5988;0.0060;-0.0430;0.3450;1047000
06/13/22;2.14;0.5971;0.0060;-0.0430;0.3454;1050000
06/13/22;2.21;0.5959;0.0060;-0.0430;0.3456;1052000
06/13/22;3.74;0.6779;0.0055;-0.0398;0.3199;912500
06/13/22;3.62;0.6764;0.0055;-0.0399;0.3205;915000
06/13/22;3.51;0.6749;0.0056;-0.0400;0.3211;917500
06/13/22;3.40;0.6734;0.0056;-0.0400;0.3217;920000
06/13/22;3.28;0.6719;0.0056;-0.0401;0.3223;922500
06/13/22;3.17;0.6704;0.0056;-0.0402;0.3229;925000
06/13/22;3.06;0.6689;0.0056;-0.0403;0.3235;927500
06/13/22;2.95;0.6674;0.0056;-0.0403;0.3241;930000
06/13/22;2.83;0.6659;0.0056;-0.0404;0.3247;932500
06/13/22;2.72;0.6644;0.0056;-0.0405;0.3252;935000
06/13/22;2.61;0.6629;0.0056;-0.0406;0.3258;937500
06/13/22;2.50;0.6614;0.0056;-0.0406;0.3264;940000
06/13/22;2.39;0.6599;0.0057;-0.0407;0.3269;942500
06/13/22;2.28;0.6584;0.0057;-0.0408;0.3275;945000
06/13/22;2.17;0.6569;0.0057;-0.0408;0.3280;947500
06/13/22;2.06;0.6554;0.0057;-0.0409;0.3286;950000
06/13/22;1.95;0.6539;0.0057;-0.0410;0.3291;952500
06/13/22;1.90;0.6531;0.0057;-0.0410;0.3294;953750
06/13/22;1.84;0.6524;0.0057;-0.0410;0.3296;955000
06/13/22;1.79;0.6517;0.0057;-0.0411;0.3299;956250
06/13/22;1.73;0.6509;0.0057;-0.0411;0.3301;957500
06/13/22;1.68;0.6502;0.0057;-0.0411;0.3304;958750
06/13/22;1.62;0.6494;0.0057;-0.0412;0.3306;960000
06/13/22;1.57;0.6487;0.0057;-0.0412;0.3309;961250
06/13/22;1.52;0.6479;0.0057;-0.0412;0.3312;962500
06/13/22;1.46;0.6472;0.0057;-0.0413;0.3314;963750
06/13/22;1.41;0.6465;0.0057;-0.0413;0.3317;965000
06/13/22;1.35;0.6457;0.0057;-0.0413;0.3319;966250
06/13/22;1.30;0.6450;0.0057;-0.0414;0.3322;967500
06/13/22;1.25;0.6442;0.0057;-0.0414;0.3324;968750
06/13/22;1.19;0.6435;0.0058;-0.0414;0.3326;970000
06/13/22;1.14;0.6428;0.0058;-0.0414;0.3329;971250
06/13/22;1.08;0.6420;0.0058;-0.0415;0.3331;972500
06/13/22;1.03;0.6413;0.0058;-0.0415;0.3334;973750
06/13/22;0.98;0.6405;0.0058;-0.0415;0.3336;975000
06/13/22;0.92;0.6398;0.0058;-0.0416;0.3338;976250
06/13/22;1.02;0.6391;0.0058;-0.0416;0.3341;977500
06/13/22;0.96;0.6383;0.0058;-0.0416;0.3343;978750
06/13/22;0.91;0.6376;0.0058;-0.0417;0.3345;980000
06/13/22;0.85;0.6369;0.0058;-0.0417;0.3348;981250
06/13/22;0.00;0.6365;0.0058;-0.0417;0.3349;981800
06/13/22;0.79;0.6361;0.0058;-0.0417;0.3350;982500
06/13/22;0.76;0.6358;0.0058;-0.0417;0.3351;983100
06/13/22;0.80;0.6354;0.0058;-0.0417;0.3352;983750
06/13/22;0.00;0.6351;0.0058;-0.0418;0.3353;984300
06/13/22;0.74;0.6346;0.0058;-0.0418;0.3355;985000
06/13/22;0.65;0.6343;0.0058;-0.0418;0.3356;985600
06/13/22;0.68;0.6339;0.0058;-0.0418;0.3357;986250
06/13/22;0.00;0.6336;0.0058;-0.0418;0.3358;986800
06/13/22;0.62;0.6332;0.0058;-0.0418;0.3359;987500
06/13/22;0.59;0.6328;0.0058;-0.0418;0.3360;988100
06/13/22;0.59;0.6324;0.0058;-0.0419;0.3361;988750
06/13/22;0.37;0.6321;0.0058;-0.0419;0.3362;989300
06/13/22;0.53;0.6317;0.0058;-0.0419;0.3364;990000
06/13/22;0.50;0.6314;0.0058;-0.0419;0.3365;990600
06/13/22;0.49;0.6310;0.0058;-0.0419;0.3366;991250
06/13/22;0.40;0.6307;0.0058;-0.0419;0.3367;991800
06/13/22;0.44;0.6302;0.0058;-0.0419;0.3368;992500
06/13/22;0.38;0.6299;0.0058;-0.0419;0.3369;993100
06/13/22;0.36;0.6295;0.0058;-0.0420;0.3370;993750
06/13/22;0.29;0.6292;0.0058;-0.0420;0.3371;994300
06/13/22;0.31;0.6288;0.0058;-0.0420;0.3372;995000
06/13/22;0.27;0.6284;0.0058;-0.0420;0.3373;995600
06/13/22;0.25;0.6281;0.0058;-0.0420;0.3374;996250
06/13/22;0.20;0.6277;0.0058;-0.0420;0.3375;996800
06/13/22;0.19;0.6273;0.0058;-0.0420;0.3377;997500
06/13/22;0.15;0.6270;0.0058;-0.0421;0.3378;998100
06/13/22;0.14;0.6266;0.0058;-0.0421;0.3379;998750
06/13/22;0.15;0.6263;0.0058;-0.0421;0.3380;999300
09/19/22;0.21;0.6532;0.0046;-0.0377;0.3802;1000000
09/19/22;0.24;0.6528;0.0046;-0.0377;0.3803;1001000
09/19/22;0.27;0.6523;0.0046;-0.0377;0.3805;1002000
09/19/22;0.28;0.6519;0.0046;-0.0377;0.3807;1003000
09/19/22;0.36;0.6509;0.0047;-0.0378;0.3811;1005000
09/19/22;0.40;0.6505;0.0047;-0.0378;0.3813;1006000
09/19/22;0.44;0.6500;0.0047;-0.0378;0.3815;1007000
09/19/22;0.47;0.6496;0.0047;-0.0378;0.3816;1008000
09/19/22;0.55;0.6486;0.0047;-0.0379;0.3820;1010000
09/19/22;0.59;0.6482;0.0047;-0.0379;0.3822;1011000
09/19/22;0.62;0.6477;0.0047;-0.0379;0.3824;1012000
09/19/22;0.66;0.6473;0.0047;-0.0379;0.3825;1013000
09/19/22;0.73;0.6463;0.0047;-0.0380;0.3829;1015000
09/19/22;0.80;0.6454;0.0047;-0.0380;0.3833;1017000
09/19/22;0.91;0.6440;0.0047;-0.0380;0.3838;1020000
09/19/22;0.97;0.6431;0.0047;-0.0381;0.3841;1022000
09/19/22;1.08;0.6418;0.0047;-0.0381;0.3847;1025000
09/19/22;1.14;0.6408;0.0047;-0.0382;0.3850;1027000
09/19/22;1.24;0.6395;0.0047;-0.0382;0.3855;1030000
09/19/22;1.31;0.6386;0.0047;-0.0383;0.3858;1032000
09/19/22;1.41;0.6372;0.0047;-0.0383;0.3863;1035000
09/19/22;1.47;0.6363;0.0047;-0.0383;0.3867;1037000
09/19/22;1.57;0.6349;0.0047;-0.0384;0.3872;1040000
09/19/22;1.63;0.6340;0.0047;-0.0384;0.3875;1042000
09/19/22;1.73;0.6327;0.0047;-0.0385;0.3880;1045000
09/19/22;1.79;0.6318;0.0047;-0.0385;0.3883;1047000
09/19/22;1.88;0.6304;0.0047;-0.0385;0.3887;1050000
09/19/22;1.94;0.6295;0.0047;-0.0386;0.3890;1052000
09/19/22;3.30;0.6946;0.0044;-0.0358;0.3609;912500
09/19/22;3.20;0.6934;0.0044;-0.0358;0.3615;915000
09/19/22;3.10;0.6922;0.0044;-0.0359;0.3622;917500
09/19/22;3.00;0.6910;0.0044;-0.0360;0.3628;920000
09/19/22;2.89;0.6898;0.0044;-0.0360;0.3634;922500
09/19/22;2.79;0.6886;0.0044;-0.0361;0.3640;925000
09/19/22;2.69;0.6874;0.0044;-0.0361;0.3646;927500
09/19/22;2.59;0.6862;0.0045;-0.0362;0.3652;930000
09/19/22;2.50;0.6850;0.0045;-0.0363;0.3658;932500
09/19/22;2.40;0.6838;0.0045;-0.0363;0.3664;935000
09/19/22;2.30;0.6826;0.0045;-0.0364;0.3670;937500
09/19/22;2.20;0.6814;0.0045;-0.0364;0.3676;940000
09/19/22;2.10;0.6802;0.0045;-0.0365;0.3681;942500
09/19/22;2.00;0.6790;0.0045;-0.0365;0.3687;945000
09/19/22;1.90;0.6778;0.0045;-0.0366;0.3693;947500
09/19/22;1.80;0.6767;0.0045;-0.0367;0.3698;950000
09/19/22;1.71;0.6755;0.0045;-0.0367;0.3704;952500
09/19/22;1.66;0.6749;0.0045;-0.0367;0.3707;953750
09/19/22;1.61;0.6743;0.0045;-0.0368;0.3710;955000
09/19/22;1.56;0.6737;0.0045;-0.0368;0.3712;956250
09/19/22;1.51;0.6731;0.0045;-0.0368;0.3715;957500
09/19/22;1.46;0.6725;0.0045;-0.0368;0.3718;958750
09/19/22;1.41;0.6719;0.0045;-0.0369;0.3721;960000
09/19/22;1.37;0.6713;0.0045;-0.0369;0.3723;961250
09/19/22;1.32;0.6708;0.0045;-0.0369;0.3726;962500
09/19/22;1.27;0.6702;0.0046;-0.0370;0.3729;963750
09/19/22;1.35;0.6696;0.0046;-0.0370;0.3731;965000
09/19/22;1.38;0.6690;0.0046;-0.0370;0.3734;966250
09/19/22;1.33;0.6684;0.0046;-0.0370;0.3737;967500
09/19/22;1.28;0.6678;0.0046;-0.0371;0.3739;968750
09/19/22;1.23;0.6672;0.0046;-0.0371;0.3742;970000
09/19/22;1.18;0.6666;0.0046;-0.0371;0.3745;971250
09/19/22;1.13;0.6661;0.0046;-0.0371;0.3747;972500
09/19/22;1.08;0.6655;0.0046;-0.0372;0.3750;973750
09/19/22;1.03;0.6649;0.0046;-0.0372;0.3752;975000
09/19/22;1.02;0.6643;0.0046;-0.0372;0.3755;976250
09/19/22;0.97;0.6637;0.0046;-0.0372;0.3757;977500
09/19/22;0.96;0.6631;0.0046;-0.0373;0.3760;978750
09/19/22;0.90;0.6625;0.0046;-0.0373;0.3762;980000
09/19/22;0.85;0.6620;0.0046;-0.0373;0.3765;981250
09/19/22;0.79;0.6614;0.0046;-0.0373;0.3768;982500
09/19/22;0.73;0.6608;0.0046;-0.0374;0.3770;983750
09/19/22;0.68;0.6602;0.0046;-0.0374;0.3773;985000
09/19/22;0.64;0.6596;0.0046;-0.0374;0.3775;986250
09/19/22;0.61;0.6590;0.0046;-0.0374;0.3777;987500
09/19/22;0.54;0.6585;0.0046;-0.0375;0.3780;988750
09/19/22;0.50;0.6579;0.0046;-0.0375;0.3782;990000
09/19/22;0.45;0.6573;0.0046;-0.0375;0.3785;991250
09/19/22;0.39;0.6567;0.0046;-0.0375;0.3787;992500
09/19/22;0.33;0.6561;0.0046;-0.0376;0.3790;993750
09/19/22;0.29;0.6556;0.0046;-0.0376;0.3792;995000
09/19/22;0.24;0.6550;0.0046;-0.0376;0.3794;996250
09/19/22;0.19;0.6544;0.0046;-0.0376;0.3797;997500
09/19/22;0.16;0.6538;0.0046;-0.0377;0.3799;998750
12/19/22;0.28;0.6699;0.0041;-0.0335;0.4135;1000000
12/19/22;0.29;0.6695;0.0041;-0.0335;0.4137;1001000
12/19/22;0.31;0.6691;0.0041;-0.0335;0.4139;1002000
12/19/22;0.31;0.6687;0.0041;-0.0335;0.4141;1003000
12/19/22;0.38;0.6679;0.0041;-0.0336;0.4145;1005000
12/19/22;0.41;0.6675;0.0041;-0.0336;0.4147;1006000
12/19/22;0.45;0.6671;0.0041;-0.0336;0.4149;1007000
12/19/22;0.48;0.6667;0.0041;-0.0336;0.4151;1008000
12/19/22;0.55;0.6659;0.0041;-0.0337;0.4155;1010000
12/19/22;0.58;0.6655;0.0041;-0.0337;0.4157;1011000
12/19/22;0.61;0.6651;0.0041;-0.0337;0.4159;1012000
12/19/22;0.71;0.6638;0.0041;-0.0337;0.4165;1015000
12/19/22;0.77;0.6630;0.0041;-0.0338;0.4169;1017000
12/19/22;0.87;0.6618;0.0041;-0.0338;0.4174;1020000
12/19/22;0.93;0.6610;0.0041;-0.0338;0.4178;1022000
12/19/22;1.02;0.6598;0.0041;-0.0339;0.4184;1025000
12/19/22;1.08;0.6590;0.0041;-0.0339;0.4188;1027000
12/19/22;1.17;0.6578;0.0041;-0.0340;0.4193;1030000
12/19/22;1.23;0.6570;0.0041;-0.0340;0.4197;1032000
12/19/22;1.31;0.6558;0.0041;-0.0340;0.4203;1035000
12/19/22;1.37;0.6550;0.0041;-0.0341;0.4206;1037000
12/19/22;1.46;0.6538;0.0042;-0.0341;0.4212;1040000
12/19/22;1.52;0.6530;0.0042;-0.0341;0.4215;1042000
12/19/22;1.60;0.6519;0.0042;-0.0342;0.4221;1045000
12/19/22;1.66;0.6511;0.0042;-0.0342;0.4224;1047000
12/19/22;1.74;0.6499;0.0042;-0.0343;0.4229;1050000
12/19/22;1.80;0.6491;0.0042;-0.0343;0.4233;1052000
12/19/22;2.80;0.7041;0.0039;-0.0319;0.3944;917500
12/19/22;2.71;0.7030;0.0039;-0.0320;0.3950;920000
12/19/22;2.61;0.7019;0.0039;-0.0320;0.3957;922500
12/19/22;2.52;0.7009;0.0039;-0.0321;0.3963;925000
12/19/22;2.43;0.6998;0.0039;-0.0321;0.3970;927500
12/19/22;2.34;0.6988;0.0039;-0.0322;0.3976;930000
12/19/22;2.24;0.6977;0.0039;-0.0322;0.3982;932500
12/19/22;2.15;0.6967;0.0039;-0.0323;0.3988;935000
12/19/22;2.06;0.6957;0.0039;-0.0323;0.3994;937500
12/19/22;1.97;0.6946;0.0039;-0.0324;0.4001;940000
12/19/22;1.88;0.6936;0.0039;-0.0324;0.4007;942500
12/19/22;1.79;0.6925;0.0040;-0.0325;0.4013;945000
